zcta19,year,avg_download_speed,avg_upload_speed,tot_hs_providers,res_hs_providers
32340,2020,59.36605,4.13163,2,2
32343,2020,132.8291,23.42166,4,4
32344,2020,34.0533,2.890327,1,1
32346,2020,148.8781,7.323785,2,2
32347,2020,57.38753,4.171298,0,0
32348,2020,43.75809,3.484828,1,1
32350,2020,49.73862,2.91546,0,0
32351,2020,120.1806,6.588642,3,3
32352,2020,125.6864,6.950345,2,2
32355,2020,153.0395,7.148908,1,1
32356,2020,40.96491,2.359649,0,0
32358,2020,83.49922,4.822306,2,2
32359,2020,34.73968,2.255949,1,1
32361,2020,33.95122,3.690244,0,0
32399,2020,100.296,9.6096,1,1
32401,2020,365.5934,30.90643,4,4
32403,2020,82.76579,5.735042,2,2
32404,2020,294.9858,25.76899,4,4
32405,2020,412.6647,61.43066,5,5
32407,2020,268.392,25.92921,4,4
32408,2020,350.414,78.59556,4,4
32409,2020,168.9554,20.51784,4,4
32410,2020,125.6889,8.204393,1,1
32413,2020,262.8239,32.46801,5,5
32420,2020,78.95605,4.137249,1,1
32421,2020,25.71838,3.407705,0,0
32423,2020,44.31078,3.101579,1,1
32424,2020,57.0928,5.011958,1,1
32425,2020,84.95967,5.54556,2,2
32426,2020,20.15844,2.086436,1,1
32427,2020,23.1002,2.460151,1,1
32428,2020,35.0635,3.071118,3,3
32430,2020,23.61111,3.553775,1,1
32431,2020,71.30096,3.991706,2,2
32432,2020,184.7333,8.085,1,1
32433,2020,53.62064,4.496031,2,2
32435,2020,54.57618,4.462258,2,2
32437,2020,20.1375,2.29877,0,0
32438,2020,29.76406,13.1096,2,2
32439,2020,163.4089,30.55847,3,3
32440,2020,43.31611,3.587145,1,1
32442,2020,77.63242,4.344558,1,1
32443,2020,106.2134,6.916719,2,2
32444,2020,408.7521,49.44542,4,4
32445,2020,118.4085,5.53476,1,1
32446,2020,153.0219,10.41864,2,2
32447,2020,41.81395,3.05,1,1
32448,2020,90.34184,5.420923,2,2
32449,2020,24.00425,3.03482,0,0
32455,2020,21.53118,3.379758,3,3
32456,2020,126.5246,8.353045,1,1
32459,2020,188.9827,31.45907,5,5
32460,2020,116.6281,5.580041,1,1
32461,2020,293.0833,40.53194,3,3
32462,2020,66.59164,4.524428,1,1
32463,2020,16.36486,1.87573,0,0
32464,2020,20.58797,2.324991,1,1
32465,2020,77.83438,5.812343,2,2
32466,2020,103.006,5.67099,2,2
32501,2020,195.2649,36.51899,3,3
32502,2020,201.8784,52.63633,4,4
32503,2020,197.1776,37.76681,3,3
32504,2020,189.9961,37.14723,3,3
32505,2020,202.2139,25.0909,4,4
32506,2020,179.4505,28.26731,3,3
32507,2020,196.3163,38.0394,4,4
32508,2020,84.19184,5.534379,1,1
32509,2020,68.77778,4.041679,1,1
32511,2020,72.21311,5.004197,2,2
32514,2020,179.9748,40.67614,3,3
32526,2020,180.7436,45.07934,4,4
32530,2020,122.3415,8.219219,1,1
32531,2020,79.99458,6.648269,2,2
32533,2020,115.5143,21.06083,4,4
32534,2020,220.3442,64.68216,2,2
32535,2020,52.0675,3.141588,1,1
32536,2020,175.3484,9.143182,3,3
32539,2020,154.2334,9.410276,4,4
32541,2020,198.4277,18.79034,5,5
32542,2020,120.9277,5.908656,2,2
32544,2020,147.466,6.483556,1,1
32547,2020,192.8737,9.912576,4,4
32548,2020,195.1394,12.24892,4,4
32550,2020,222.3798,61.80864,3,3
32561,2020,170.1222,19.56483,3,3
32563,2020,210.0068,37.28923,3,3
32564,2020,60.76664,4.502115,1,1
32565,2020,44.65403,4.272895,4,4
32566,2020,200.2509,33.38751,4,4
32567,2020,32.56647,3.520285,2,2
32568,2020,37.81678,2.215444,0,0
32569,2020,199.9415,8.738256,3,3
32570,2020,142.1093,33.65887,4,4
32571,2020,182.7761,46.70118,3,3
32577,2020,57.98333,3.635953,1,1
32578,2020,179.845,9.398518,4,4
32579,2020,197.6888,9.776413,3,3
32580,2020,40.0705,9.382699,3,3
32583,2020,140.3135,26.3516,4,4
32601,2020,219.2657,40.57624,3,3
32603,2020,206.9468,26.19877,2,2
32605,2020,206.3365,14.85227,2,2
32606,2020,215.8119,39.8932,3,3
32607,2020,209.8732,33.23521,3,3
32608,2020,208.8661,49.62839,3,3
32609,2020,144.1873,9.525394,2,2
32612,2020,93.02808,3.995131,1,1
32615,2020,141.0882,46.08048,2,2
32616,2020,296.8327,108.7823,2,2
32617,2020,43.72697,6.32649,1,1
32618,2020,46.78353,4.121069,2,2
32619,2020,40.19732,6.4498,0,0
32621,2020,35.94058,3.167617,2,2
32622,2020,43.88213,9.173161,0,0
32625,2020,22.07743,2.259369,1,1
32626,2020,33.3616,2.047702,0,0
32628,2020,32.36304,1.953393,0,0
32631,2020,91.15094,22.08309,1,1
32639,2020,19.06699,2.208882,0,0
32640,2020,42.3984,4.980603,2,2
32641,2020,202.1142,27.24526,2,2
32643,2020,95.67582,63.66722,2,2
32648,2020,26.8244,2.41546,0,0
32653,2020,176.8011,32.6803,4,4
32656,2020,151.0203,18.9735,2,2
32658,2020,66.35185,37.45685,1,1
32664,2020,51.96429,21.11,0,0
32666,2020,146.1035,20.75866,3,3
32667,2020,41.01191,4.662901,2,2
32668,2020,21.27956,2.260045,0,0
32669,2020,133.697,21.59936,2,2
32680,2020,37.93995,2.284429,0,0
32681,2020,47.875,11.83335,0,0
32683,2020,18.46635,2.134462,0,0
32686,2020,39.04363,18.32124,0,0
32692,2020,18.34536,2.672165,0,0
32693,2020,35.94257,2.323956,0,0
32694,2020,103.0945,65.14462,2,2
32696,2020,38.11895,2.612118,1,1
32697,2020,68.33696,30.39565,1,1
32701,2020,203.043,24.77832,2,2
32702,2020,48.59432,5.805121,2,2
32703,2020,227.7827,57.85679,4,4
32707,2020,200.0614,19.28652,3,3
32708,2020,192.837,26.27955,4,4
32709,2020,51.12934,13.69962,1,1
32712,2020,199.2908,35.42065,2,2
32713,2020,106.9519,23.43825,4,4
32714,2020,200.5513,24.7943,4,4
32720,2020,172.1607,25.60003,2,2
32724,2020,180.3685,25.32463,2,2
32725,2020,184.7191,20.35336,3,3
32726,2020,196.1989,10.15481,2,2
32730,2020,219.4097,35.15777,2,2
32732,2020,154.4205,14.98909,2,2
32735,2020,217.1107,9.146481,2,2
32736,2020,128.4521,11.55199,3,3
32738,2020,178.8719,15.91246,3,3
32744,2020,188.7897,17.01133,2,2
32746,2020,209.7273,40.82398,3,3
32750,2020,196.6318,20.29292,2,2
32751,2020,208.989,33.36352,3,3
32754,2020,181.3359,10.83609,3,3
32757,2020,194.3474,16.20092,4,4
32759,2020,148.5965,18.84587,1,1
32763,2020,191.9493,17.15334,4,4
32764,2020,128.7106,15.73581,1,1
32765,2020,206.6342,51.75911,4,4
32766,2020,201.1771,49.7848,2,2
32767,2020,46.77098,2.859755,0,0
32771,2020,197.1421,40.63944,3,3
32773,2020,187.4595,24.14012,3,3
32776,2020,102.7665,18.12954,2,2
32778,2020,187.6596,22.11123,4,4
32779,2020,209.3408,30.31225,4,4
32780,2020,213.1046,28.58934,3,3
32784,2020,137.9759,6.423494,3,3
32789,2020,205.1702,30.78848,4,4
32792,2020,208.0136,24.06235,3,3
32796,2020,207.0681,22.62179,3,3
32798,2020,150.55,27.24432,2,2
32801,2020,199.866,46.24707,4,4
32803,2020,197.8289,41.25752,4,4
32804,2020,195.4335,36.86147,4,4
32805,2020,183.9176,19.93061,4,4
32806,2020,204.4891,49.34893,4,4
32807,2020,200.9629,39.34096,3,3
32808,2020,218.3899,31.62465,3,3
32809,2020,200.3851,47.18532,4,4
32810,2020,232.7759,26.17469,4,4
32811,2020,207.9924,41.14824,4,4
32812,2020,200.6123,36.45108,5,5
32814,2020,219.0637,51.02328,2,2
32817,2020,239.4835,30.39385,4,4
32818,2020,252.6576,27.69469,5,5
32819,2020,192.5862,34.71067,5,5
32820,2020,228.4454,51.72797,3,3
32821,2020,228.7218,28.11886,5,5
32822,2020,229.5461,47.9036,4,4
32824,2020,217.0807,50.69617,4,4
32825,2020,271.1404,73.6599,3,3
32826,2020,224.211,45.0657,4,4
32827,2020,169.9426,47.36895,4,4
32828,2020,321.5132,92.77403,3,3
32829,2020,292.3084,99.00546,3,3
32830,2020,64.33673,24.30294,4,4
32831,2020,50.18978,14.07635,1,1
32832,2020,226.8183,85.11047,4,4
32833,2020,167.4336,19.01882,2,2
32835,2020,250.5133,66.13856,5,5
32836,2020,213.3759,50.17745,6,6
32837,2020,261.0047,48.35101,3,3
32839,2020,200.5238,31.43732,3,3
32901,2020,208.2594,36.72828,3,3
32903,2020,225.8156,52.83263,3,3
32904,2020,228.5141,48.03716,3,3
32905,2020,214.6952,34.07106,2,2
32907,2020,193.7686,14.58932,3,3
32908,2020,171.6028,33.25014,3,3
32909,2020,192.8086,19.45951,2,2
32920,2020,186.2864,28.34083,3,3
32922,2020,189.9815,15.39331,3,3
32925,2020,205.6132,9.415721,1,1
32926,2020,200.8959,26.51614,3,3
32927,2020,197.9586,17.463,3,3
32931,2020,183.6671,12.4172,2,2
32934,2020,212.2177,34.59568,3,3
32935,2020,205.8841,30.71709,4,4
32937,2020,198.7287,21.64195,3,3
32940,2020,246.0642,66.99113,3,3
32948,2020,110.932,12.84921,2,2
32949,2020,203.042,21.63415,3,3
32950,2020,173.0853,13.05676,2,2
32951,2020,183.4778,10.45931,2,2
32952,2020,182.9581,13.01494,2,2
32953,2020,185.634,15.32479,3,3
32955,2020,218.9619,39.3258,2,2
32958,2020,146.6347,19.32327,2,2
32960,2020,126.0002,16.65623,2,2
32962,2020,147.6296,27.00033,2,2
32963,2020,118.5609,19.72592,2,2
32966,2020,129.3484,50.42663,3,3
32967,2020,146.3601,29.23913,2,2
32968,2020,141.3502,33.84454,2,2
32970,2020,167.1929,23.59946,2,2
32976,2020,180.5518,7.644622,2,2
33001,2020,104.2383,5.070094,1,1
33004,2020,187.1004,60.69269,2,2
33009,2020,198.543,44.27837,4,4
33010,2020,229.348,101.7819,2,2
33012,2020,253.6143,109.5763,3,3
33013,2020,256.6248,101.6911,2,2
33014,2020,236.1806,109.7179,3,3
33015,2020,255.503,114.8897,2,2
33016,2020,178.6563,49.08423,3,3
33018,2020,214.4864,95.84647,2,2
33019,2020,226.243,70.72544,5,5
33020,2020,209.1672,62.12796,4,4
33021,2020,253.4726,96.91775,2,2
33023,2020,226.9805,66.99656,3,3
33024,2020,256.4814,102.2096,2,2
33025,2020,225.7762,82.21867,4,4
33026,2020,264.6421,105.8404,3,3
33027,2020,273.0261,116.3913,4,4
33028,2020,742.7018,573.8333,5,5
33029,2020,239.3906,76.67704,2,2
33030,2020,159.783,28.39317,2,2
33031,2020,111.9628,12.1441,2,2
33032,2020,200.5047,66.61858,3,3
33033,2020,176.5941,42.2267,2,2
33034,2020,168.2149,65.24138,3,3
33035,2020,185.0925,88.7367,2,2
33036,2020,154.3909,13.31897,2,2
33037,2020,151.2874,21.81719,2,2
33039,2020,220.8182,107.2874,2,2
33040,2020,189.2122,55.30604,2,2
33042,2020,237.4655,117.399,2,2
33043,2020,253.8842,128.5329,2,2
33050,2020,150.457,21.61079,2,2
33051,2020,183.8282,45.40717,2,2
33054,2020,176.2916,48.72729,2,2
33055,2020,245.8129,89.30392,2,2
33056,2020,207.5823,51.51235,2,2
33060,2020,201.6922,50.42889,3,3
33062,2020,203.1126,45.57956,3,3
33063,2020,183.7775,23.04129,4,4
33064,2020,202.3194,39.68324,3,3
33065,2020,196.8979,69.39359,4,4
33066,2020,170.4928,39.85973,2,2
33067,2020,205.0452,62.708,4,4
33068,2020,281.8438,122.4797,3,3
33069,2020,195.8164,64.48683,3,3
33070,2020,171.4032,37.97337,2,2
33071,2020,222.1939,96.79594,3,3
33073,2020,205.0558,59.61815,4,4
33076,2020,277.0171,142.921,4,4
33101,2020,17.2,1.716,0,0
33109,2020,69.54478,47.88681,1,1
33122,2020,50.31927,18.44926,4,4
33125,2020,239.1708,96.95239,6,6
33126,2020,194.4018,67.22622,4,4
33127,2020,214.8823,69.1908,4,4
33128,2020,215.5209,93.75623,4,4
33129,2020,279.3329,141.0269,5,5
33130,2020,261.0072,130.8027,5,5
33131,2020,496.957,387.4609,6,6
33132,2020,262.5631,184.4318,7,7
33133,2020,301.2134,151.269,4,4
33134,2020,324.7726,176.7909,7,7
33135,2020,252.6147,104.2001,4,4
33136,2020,146.8193,35.09102,4,4
33137,2020,288.2807,145.9212,5,5
33138,2020,190.4614,36.8862,4,4
33139,2020,246.3734,203.8665,6,6
33140,2020,201.5061,159.7139,4,4
33141,2020,224.4288,189.9362,5,5
33142,2020,187.4922,56.82175,3,3
33143,2020,203.5259,108.4081,4,4
33144,2020,258.307,112.8323,3,3
33145,2020,311.25,164.2224,4,4
33146,2020,225.6321,76.30621,4,4
33147,2020,211.0085,70.45959,3,3
33149,2020,219.6319,117.5489,3,3
33150,2020,191.3372,47.33355,3,3
33154,2020,344.1233,306.0279,4,4
33155,2020,276.061,171.347,3,3
33156,2020,213.8419,61.14475,4,4
33157,2020,189.9666,48.04144,2,2
33158,2020,185.495,39.65934,2,2
33160,2020,254.1727,188.3586,4,4
33161,2020,181.4306,29.39215,3,3
33162,2020,184.8008,24.91565,4,4
33165,2020,257.4937,99.79608,3,3
33166,2020,161.5621,52.30827,4,4
33167,2020,192.2499,53.24204,3,3
33168,2020,210.0952,52.2221,2,2
33169,2020,189.7436,47.22178,3,3
33170,2020,192.4152,50.67347,2,2
33172,2020,125.8103,30.4878,3,3
33173,2020,213.2314,54.93776,3,3
33174,2020,202.675,51.12527,3,3
33175,2020,234.1172,74.09749,2,2
33176,2020,202.4237,51.00986,4,4
33177,2020,212.452,61.01918,2,2
33178,2020,241.9761,114.9405,4,4
33179,2020,176.9038,28.03048,3,3
33180,2020,222.0541,103.4379,4,4
33181,2020,165.666,39.63902,4,4
33182,2020,183.0385,66.69044,2,2
33183,2020,198.7974,41.61286,3,3
33184,2020,216.0287,59.36324,2,2
33185,2020,328.0564,159.734,2,2
33186,2020,222.5752,71.03953,3,3
33187,2020,150.3584,54.02868,2,2
33189,2020,213.0782,69.84401,2,2
33190,2020,241.5579,104.9753,2,2
33193,2020,243.4881,92.07128,2,2
33194,2020,241.1064,122.9551,2,2
33196,2020,208.0787,77.36391,2,2
33301,2020,245.2175,93.24426,5,5
33304,2020,228.1521,66.28741,3,3
33305,2020,255.147,90.47272,3,3
33306,2020,204.6962,44.78754,3,3
33308,2020,230.9362,73.59735,4,4
33309,2020,173.4337,32.92436,4,4
33311,2020,229.7789,64.86462,4,4
33312,2020,225.2077,84.57332,3,3
33313,2020,178.6405,22.91156,4,4
33314,2020,171.5043,39.49376,3,3
33315,2020,183.5234,44.39953,3,3
33316,2020,179.1426,41.02917,4,4
33317,2020,209.6294,61.81975,4,4
33319,2020,187.5251,31.47853,3,3
33321,2020,200.6027,31.57498,3,3
33322,2020,212.1855,49.79128,4,4
33323,2020,213.6345,63.38388,3,3
33324,2020,181.1158,49.25602,5,5
33325,2020,257.7878,113.7726,3,3
33326,2020,205.0596,50.56637,4,4
33327,2020,371.1525,155.3941,3,3
33328,2020,229.6917,79.96792,2,2
33330,2020,189.3864,32.70755,2,2
33331,2020,230.5855,75.5794,3,3
33332,2020,211.4337,82.96812,3,3
