GEO_ID,NAME,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,
860Z200US20607,ZCTA5 20607,185,129,56,43,0,21,0,21,22,37,34,32,129,108,0,21,28,39,31,46,70,88,
860Z200US20608,ZCTA5 20608,31,33,0,13,0,13,0,13,0,13,0,13,31,33,0,13,3,4,28,33,0,13,
860Z200US20609,ZCTA5 20609,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20611,ZCTA5 20611,105,92,40,46,0,13,0,13,40,46,0,13,65,81,0,13,0,13,55,79,10,17,
860Z200US20612,ZCTA5 20612,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20613,ZCTA5 20613,448,194,199,102,30,36,92,83,19,33,58,56,249,165,14,24,91,69,101,146,43,31,
860Z200US20615,ZCTA5 20615,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20616,ZCTA5 20616,104,117,58,65,0,19,58,65,0,19,0,19,46,56,10,21,25,29,11,19,0,19,
860Z200US20617,ZCTA5 20617,65,65,0,13,0,13,0,13,0,13,0,13,65,65,0,13,0,13,65,65,0,13,
860Z200US20618,ZCTA5 20618,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20619,ZCTA5 20619,646,228,266,133,22,33,62,63,140,102,42,46,380,137,14,22,108,93,118,85,140,67,
860Z200US20620,ZCTA5 20620,333,397,192,281,0,13,192,281,0,13,0,13,141,135,0,13,0,13,141,135,0,13,
860Z200US20621,ZCTA5 20621,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20622,ZCTA5 20622,199,116,122,73,38,36,13,21,65,46,6,10,77,60,40,49,0,19,15,25,22,28,
860Z200US20623,ZCTA5 20623,38,61,14,24,14,24,0,13,0,13,0,13,24,37,0,13,0,13,24,37,0,13,
860Z200US20624,ZCTA5 20624,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20625,ZCTA5 20625,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20626,ZCTA5 20626,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20628,ZCTA5 20628,16,29,16,29,0,13,0,13,0,13,16,29,0,13,0,13,0,13,0,13,0,13,
860Z200US20629,ZCTA5 20629,58,60,37,48,0,13,0,13,8,13,29,46,21,34,0,13,0,13,0,13,21,34,
860Z200US20630,ZCTA5 20630,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20632,ZCTA5 20632,55,70,0,13,0,13,0,13,0,13,0,13,55,70,0,13,0,13,55,70,0,13,
860Z200US20634,ZCTA5 20634,227,127,144,86,0,19,16,25,66,59,62,60,83,66,8,14,42,48,0,19,33,42,
860Z200US20636,ZCTA5 20636,223,144,35,43,0,21,0,21,8,21,27,35,188,127,76,94,0,21,83,91,29,47,
860Z200US20637,ZCTA5 20637,113,82,85,71,3,7,9,17,73,69,0,19,28,43,0,19,0,19,28,43,0,19,
860Z200US20639,ZCTA5 20639,379,144,270,96,0,21,65,60,25,38,180,94,109,87,0,21,20,31,28,43,61,66,
860Z200US20640,ZCTA5 20640,206,113,61,42,17,25,0,21,20,31,24,26,145,99,0,21,14,16,69,73,62,56,
860Z200US20645,ZCTA5 20645,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20646,ZCTA5 20646,552,209,285,145,42,41,0,25,33,53,210,133,267,117,0,25,30,45,74,47,163,97,
860Z200US20650,ZCTA5 20650,285,216,131,107,0,21,23,35,6,11,102,98,154,123,0,21,87,119,49,51,18,30,
860Z200US20653,ZCTA5 20653,1197,311,711,205,275,185,169,115,210,139,57,47,486,154,138,73,30,34,183,127,135,98,
860Z200US20656,ZCTA5 20656,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20657,ZCTA5 20657,546,262,260,130,0,25,46,57,110,102,104,86,286,159,66,81,46,69,133,103,41,46,
860Z200US20658,ZCTA5 20658,23,32,23,32,6,11,0,13,0,13,17,30,0,13,0,13,0,13,0,13,0,13,
860Z200US20659,ZCTA5 20659,405,197,137,80,12,20,27,36,86,68,12,19,268,152,12,20,125,95,66,62,65,82,
860Z200US20660,ZCTA5 20660,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20661,ZCTA5 20661,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20662,ZCTA5 20662,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20664,ZCTA5 20664,176,119,155,114,22,40,13,27,120,112,0,13,21,33,0,13,0,13,0,13,21,33,
860Z200US20667,ZCTA5 20667,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20670,ZCTA5 20670,20,28,20,28,0,13,0,13,20,28,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20674,ZCTA5 20674,24,37,24,37,0,13,24,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20675,ZCTA5 20675,47,64,25,32,14,25,0,13,11,19,0,13,22,36,22,36,0,13,0,13,0,13,
860Z200US20676,ZCTA5 20676,38,45,38,45,0,13,21,38,17,25,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20677,ZCTA5 20677,56,56,24,39,0,13,24,39,0,13,0,13,32,38,0,13,0,13,0,13,32,38,
860Z200US20678,ZCTA5 20678,490,180,251,117,25,28,92,93,63,45,71,84,239,100,24,22,80,73,30,30,105,74,
860Z200US20680,ZCTA5 20680,4,14,4,14,0,13,0,13,0,13,4,14,0,13,0,13,0,13,0,13,0,13,
860Z200US20684,ZCTA5 20684,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20685,ZCTA5 20685,112,106,51,56,1,3,36,48,14,23,0,19,61,54,0,19,22,26,39,50,0,19,
860Z200US20686,ZCTA5 20686,4,10,4,10,0,13,0,13,0,13,4,10,0,13,0,13,0,13,0,13,0,13,
860Z200US20687,ZCTA5 20687,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20688,ZCTA5 20688,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20689,ZCTA5 20689,27,43,0,13,0,13,0,13,0,13,0,13,27,43,0,13,0,13,0,13,27,43,
860Z200US20690,ZCTA5 20690,27,29,21,26,0,13,0,13,9,15,12,20,6,12,0,13,0,13,0,13,6,12,
860Z200US20692,ZCTA5 20692,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20693,ZCTA5 20693,29,44,0,13,0,13,0,13,0,13,0,13,29,44,0,13,0,13,0,13,29,44,
860Z200US20695,ZCTA5 20695,311,210,187,148,83,91,38,42,56,71,10,24,124,123,0,21,90,93,1,1,33,57,
860Z200US20701,ZCTA5 20701,14,15,0,13,0,13,0,13,0,13,0,13,14,15,0,13,5,10,4,10,5,10,
860Z200US20705,ZCTA5 20705,5378,810,2957,543,1499,359,805,301,292,150,361,183,2421,372,925,336,739,232,407,177,350,129,
860Z200US20706,ZCTA5 20706,5683,1063,3222,679,1982,574,667,211,298,135,275,104,2461,458,1101,235,735,210,377,189,248,112,
860Z200US20707,ZCTA5 20707,3364,637,1569,415,554,186,417,164,245,108,353,209,1795,351,341,146,523,178,470,164,461,182,
860Z200US20708,ZCTA5 20708,2478,624,1478,441,449,208,513,230,401,240,115,72,1000,241,292,105,241,127,275,111,192,144,
860Z200US20710,ZCTA5 20710,1601,549,926,447,410,281,325,299,161,187,30,52,675,197,198,118,406,150,71,61,0,19,
860Z200US20711,ZCTA5 20711,603,380,212,146,165,148,33,40,0,19,14,22,391,258,230,252,46,36,100,80,15,28,
860Z200US20712,ZCTA5 20712,2173,460,1054,226,564,179,301,131,62,65,127,137,1119,290,386,130,343,157,66,61,324,212,
860Z200US20714,ZCTA5 20714,160,110,66,52,0,13,37,47,6,10,23,28,94,65,0,13,64,56,0,13,30,31,
860Z200US20715,ZCTA5 20715,1418,262,733,137,196,84,278,98,138,62,121,63,685,155,197,89,97,66,197,66,194,73,
860Z200US20716,ZCTA5 20716,1047,271,382,111,43,42,70,50,78,60,191,81,665,208,52,62,206,134,180,96,227,117,
860Z200US20720,ZCTA5 20720,867,272,304,129,68,54,79,51,102,92,55,50,563,210,10,17,96,72,251,159,206,91,
860Z200US20721,ZCTA5 20721,493,196,171,90,0,28,29,33,44,38,98,79,322,146,29,32,51,50,75,69,167,102,
860Z200US20722,ZCTA5 20722,1747,267,961,180,518,139,193,64,191,91,59,40,786,135,377,91,201,72,62,22,146,60,
860Z200US20723,ZCTA5 20723,2083,455,1006,300,332,146,175,107,238,129,261,147,1077,275,213,112,288,140,277,159,299,117,
860Z200US20724,ZCTA5 20724,1696,449,911,270,112,119,198,169,200,134,401,255,785,222,215,129,254,126,138,126,178,115,
860Z200US20732,ZCTA5 20732,197,103,47,41,0,21,8,15,8,14,31,31,150,87,12,19,15,29,88,65,35,30,
860Z200US20733,ZCTA5 20733,4,8,0,13,0,13,0,13,0,13,0,13,4,8,0,13,4,8,0,13,0,13,
860Z200US20735,ZCTA5 20735,2469,589,1371,395,571,255,366,132,253,133,181,120,1098,245,405,159,248,154,211,134,234,103,
860Z200US20736,ZCTA5 20736,206,114,62,48,0,19,0,19,35,34,27,33,144,93,0,19,18,29,84,78,42,43,
860Z200US20737,ZCTA5 20737,7332,769,4140,508,2427,447,935,282,470,168,308,149,3192,363,1657,231,905,279,345,168,285,187,
860Z200US20740,ZCTA5 20740,4053,830,2660,660,1160,460,636,280,492,262,372,215,1393,273,478,151,297,134,257,98,361,125,
860Z200US20742,ZCTA5 20742,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20743,ZCTA5 20743,2965,639,1573,383,732,244,419,134,279,148,143,131,1392,295,474,176,288,104,324,118,306,118,
860Z200US20744,ZCTA5 20744,5675,938,3214,640,1494,405,621,248,650,213,449,178,2461,359,834,257,608,158,595,211,424,128,
860Z200US20745,ZCTA5 20745,3766,988,2119,693,1203,474,630,306,104,108,182,118,1647,418,812,249,432,307,264,127,139,79,
860Z200US20746,ZCTA5 20746,928,324,518,194,80,61,212,124,156,113,70,50,410,183,117,85,140,105,46,37,107,75,
860Z200US20747,ZCTA5 20747,1482,415,692,231,276,135,306,170,61,57,49,64,790,226,309,173,130,88,219,125,132,90,
860Z200US20748,ZCTA5 20748,2047,485,1101,296,504,209,386,153,176,106,35,38,946,264,306,124,344,134,88,44,208,189,
860Z200US20751,ZCTA5 20751,134,87,46,40,11,19,7,12,0,13,28,34,88,73,0,13,6,9,0,13,82,73,
860Z200US20754,ZCTA5 20754,207,91,130,74,16,26,34,47,28,24,52,51,77,60,6,10,0,19,30,46,41,35,
860Z200US20755,ZCTA5 20755,579,179,228,77,23,31,12,15,102,55,91,55,351,136,22,28,52,34,115,53,162,118,
860Z200US20758,ZCTA5 20758,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20759,ZCTA5 20759,61,57,46,50,0,19,0,19,0,19,46,50,15,26,0,19,0,19,15,26,0,19,
860Z200US20762,ZCTA5 20762,181,68,74,39,19,24,0,13,21,18,34,24,107,41,14,20,14,13,31,25,48,28,
860Z200US20763,ZCTA5 20763,33,42,10,19,0,13,0,13,10,19,0,13,23,28,0,13,0,13,15,24,8,15,
860Z200US20764,ZCTA5 20764,119,118,34,41,0,13,19,33,0,13,15,27,85,92,17,27,51,72,0,13,17,28,
860Z200US20765,ZCTA5 20765,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20769,ZCTA5 20769,646,384,405,276,176,143,79,121,87,129,63,90,241,142,135,96,68,79,38,47,0,19,
860Z200US20770,ZCTA5 20770,2589,656,1298,361,645,264,146,93,230,123,277,137,1291,429,409,135,143,90,293,146,446,284,
860Z200US20771,ZCTA5 20771,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20772,ZCTA5 20772,1702,358,742,190,257,116,96,65,176,87,213,81,960,228,148,89,210,96,318,153,284,118,
860Z200US20774,ZCTA5 20774,1171,338,612,198,154,67,174,80,76,58,208,131,559,193,186,111,52,51,209,126,112,71,
860Z200US20776,ZCTA5 20776,100,117,38,40,0,13,20,30,0,13,18,27,62,86,17,26,0,13,0,13,45,61,
860Z200US20777,ZCTA5 20777,111,74,35,33,0,13,0,13,0,13,35,33,76,55,0,13,15,23,20,25,41,36,
860Z200US20778,ZCTA5 20778,112,132,11,14,0,13,0,13,11,14,0,13,101,134,2,4,99,134,0,13,0,13,
860Z200US20779,ZCTA5 20779,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20781,ZCTA5 20781,3177,644,1959,456,758,206,399,158,393,154,409,322,1218,280,561,146,355,203,209,103,93,89,
860Z200US20782,ZCTA5 20782,8031,1054,4277,623,2433,452,1087,259,401,197,356,135,3754,521,1697,424,893,260,535,220,629,255,
860Z200US20783,ZCTA5 20783,19021,1404,11390,958,8005,885,2165,376,749,194,471,123,7631,645,4369,410,2084,390,639,281,539,196,
860Z200US20784,ZCTA5 20784,6555,775,3562,469,1797,356,1113,288,424,161,228,119,2993,403,1463,261,767,191,508,223,255,107,
860Z200US20785,ZCTA5 20785,2791,596,1524,355,607,223,352,165,383,159,182,111,1267,324,387,135,376,139,375,244,129,88,
860Z200US20794,ZCTA5 20794,987,394,591,269,354,235,148,90,23,28,66,79,396,157,97,90,0,21,29,37,270,112,
860Z200US20812,ZCTA5 20812,11,16,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,11,16,
860Z200US20814,ZCTA5 20814,1862,318,811,217,117,99,86,54,77,68,531,145,1051,177,81,52,121,86,81,54,768,170,
860Z200US20815,ZCTA5 20815,1430,334,678,196,24,30,0,28,35,28,619,187,752,201,74,62,17,15,89,61,572,180,
860Z200US20816,ZCTA5 20816,1011,365,462,198,63,57,0,21,40,33,359,181,549,262,30,38,13,16,8,11,498,254,
860Z200US20817,ZCTA5 20817,2486,439,983,215,39,40,106,93,100,69,738,184,1503,298,91,66,232,145,139,66,1041,194,
860Z200US20818,ZCTA5 20818,83,62,49,40,0,13,0,13,0,13,49,40,34,35,2,3,0,13,0,13,32,34,
860Z200US20832,ZCTA5 20832,1492,291,787,211,177,141,133,69,151,65,326,109,705,148,44,33,182,84,175,75,304,115,
860Z200US20833,ZCTA5 20833,556,257,248,147,0,19,0,19,96,89,152,100,308,138,33,51,72,58,16,19,187,149,
860Z200US20837,ZCTA5 20837,462,257,195,131,66,60,90,80,8,27,31,48,267,169,147,120,18,28,49,74,53,53,
860Z200US20838,ZCTA5 20838,17,21,15,20,0,13,15,20,0,13,0,13,2,3,0,13,0,13,0,13,2,3,
860Z200US20839,ZCTA5 20839,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20841,ZCTA5 20841,328,156,146,94,47,62,90,66,9,15,0,19,182,75,38,51,68,55,8,25,68,44,
860Z200US20842,ZCTA5 20842,72,54,49,44,19,32,0,13,0,13,30,25,23,23,0,13,10,17,0,13,13,16,
860Z200US20850,ZCTA5 20850,3994,602,1865,344,299,123,305,119,439,141,822,280,2129,363,247,114,363,137,575,174,944,294,
860Z200US20851,ZCTA5 20851,3443,766,1953,404,680,288,650,197,396,234,227,130,1490,423,480,263,390,138,234,156,386,180,
860Z200US20852,ZCTA5 20852,4524,908,2279,793,671,512,365,307,346,117,897,296,2245,377,377,149,267,124,414,142,1187,352,
860Z200US20853,ZCTA5 20853,4954,543,2651,391,879,327,690,258,541,155,541,191,2303,303,688,202,582,162,626,208,407,126,
860Z200US20854,ZCTA5 20854,2396,509,1165,342,62,54,0,28,84,53,1019,333,1231,300,94,61,78,54,164,65,895,270,
860Z200US20855,ZCTA5 20855,1304,426,631,240,72,96,159,101,169,96,231,115,673,228,55,58,66,53,126,59,426,204,
860Z200US20860,ZCTA5 20860,236,293,23,36,0,13,0,13,0,13,23,36,213,292,177,253,0,13,23,40,13,22,
860Z200US20861,ZCTA5 20861,334,236,200,164,80,90,0,13,0,13,120,133,134,94,56,72,0,13,30,41,48,54,
860Z200US20862,ZCTA5 20862,36,58,25,41,0,13,0,13,0,13,25,41,11,17,0,13,0,13,11,17,0,13,
860Z200US20866,ZCTA5 20866,1618,567,820,360,346,269,161,92,265,178,48,39,798,265,91,69,292,194,285,98,130,91,
860Z200US20868,ZCTA5 20868,178,152,105,83,39,50,19,29,27,43,20,32,73,86,46,51,0,13,27,37,0,13,
860Z200US20871,ZCTA5 20871,1649,568,559,275,57,69,161,122,108,64,233,190,1090,426,171,151,304,247,98,74,517,249,
860Z200US20872,ZCTA5 20872,1066,205,457,101,89,59,163,65,112,65,93,67,609,129,185,94,76,46,192,60,156,78,
860Z200US20874,ZCTA5 20874,9297,1188,4626,686,1040,272,1139,368,1326,345,1121,407,4671,696,1267,323,1192,409,1273,343,939,279,
860Z200US20876,ZCTA5 20876,3064,477,1510,301,389,125,358,136,381,161,382,161,1554,275,458,198,388,139,434,154,274,104,
860Z200US20877,ZCTA5 20877,9452,1076,5060,669,2385,579,1543,447,606,248,526,204,4392,546,1966,449,1013,239,670,189,743,195,
860Z200US20878,ZCTA5 20878,5017,771,2123,386,327,168,813,290,344,142,639,158,2894,490,402,146,819,293,739,211,934,352,
860Z200US20879,ZCTA5 20879,5634,1032,2670,625,506,187,1002,490,765,304,397,206,2964,511,636,245,901,386,969,281,458,152,
860Z200US20880,ZCTA5 20880,23,31,9,19,0,13,4,7,2,6,3,7,14,14,0,13,3,5,5,8,6,6,
860Z200US20882,ZCTA5 20882,768,150,377,105,95,62,46,31,104,48,132,83,391,91,65,39,82,44,73,59,171,56,
860Z200US20886,ZCTA5 20886,7172,869,3596,500,1019,259,759,299,783,226,1035,282,3576,473,955,278,1038,237,651,181,932,275,
860Z200US20889,ZCTA5 20889,6,16,6,16,0,13,0,13,6,16,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20892,ZCTA5 20892,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20894,ZCTA5 20894,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US20895,ZCTA5 20895,1626,411,675,208,51,47,166,120,70,43,388,130,951,236,80,55,248,142,107,77,516,162,
860Z200US20896,ZCTA5 20896,41,36,19,19,0,13,0,13,0,13,19,19,22,18,0,13,0,13,0,13,22,18,
860Z200US20899,ZCTA5 20899,14,21,0,13,0,13,0,13,0,13,0,13,14,21,0,13,0,13,0,13,14,21,
860Z200US20901,ZCTA5 20901,3948,572,1983,342,770,253,387,145,407,144,419,117,1965,322,650,179,546,169,288,112,481,164,
860Z200US20902,ZCTA5 20902,12333,1046,6872,673,2767,476,1815,352,1248,287,1042,254,5461,566,1779,372,1497,266,1084,310,1101,303,
860Z200US20903,ZCTA5 20903,6973,1282,3682,731,2020,485,1083,382,358,168,221,118,3291,622,1462,278,1046,268,410,196,373,242,
860Z200US20904,ZCTA5 20904,5234,748,2598,477,653,220,1020,374,424,129,501,205,2636,425,563,223,646,249,696,230,731,228,
860Z200US20905,ZCTA5 20905,1871,580,977,319,246,148,100,117,441,191,190,117,894,304,102,81,218,116,332,179,242,130,
860Z200US20906,ZCTA5 20906,13613,1091,7090,689,2699,528,2237,440,1154,300,1000,249,6523,565,2389,427,1736,255,1354,309,1044,233,
860Z200US20910,ZCTA5 20910,3567,746,1654,362,328,221,192,114,378,193,756,216,1913,495,303,147,271,190,270,178,1069,362,
860Z200US20912,ZCTA5 20912,3092,640,1537,341,853,281,295,129,103,73,286,112,1555,350,860,283,275,118,221,113,199,81,
860Z200US21001,ZCTA5 21001,1284,291,760,203,137,125,165,98,237,104,221,125,524,183,3,6,191,101,149,75,181,102,
860Z200US21005,ZCTA5 21005,153,89,72,49,0,13,0,13,0,13,72,49,81,50,8,13,0,13,23,19,50,43,
860Z200US21009,ZCTA5 21009,726,247,228,103,11,17,0,28,71,55,146,80,498,178,60,67,21,27,182,117,235,120,
860Z200US21010,ZCTA5 21010,18,26,0,13,0,13,0,13,0,13,0,13,18,26,0,13,0,13,18,26,0,13,
860Z200US21012,ZCTA5 21012,1241,538,780,432,22,25,25,30,587,424,146,90,461,294,12,20,19,23,114,72,316,269,
860Z200US21013,ZCTA5 21013,91,85,56,73,45,55,11,24,0,19,0,19,35,32,15,24,0,19,0,19,20,30,
860Z200US21014,ZCTA5 21014,1210,320,820,279,196,131,249,145,203,106,172,113,390,138,49,52,91,64,28,33,222,107,
860Z200US21015,ZCTA5 21015,758,266,430,185,25,27,133,88,114,98,158,107,328,123,38,46,83,75,113,67,94,65,
860Z200US21017,ZCTA5 21017,166,115,85,81,0,19,0,19,85,81,0,19,81,61,0,19,0,19,18,25,63,51,
860Z200US21023,ZCTA5 21023,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21028,ZCTA5 21028,41,38,37,38,0,13,0,13,4,7,33,37,4,6,0,13,0,13,0,13,4,6,
860Z200US21029,ZCTA5 21029,106,64,33,31,0,21,18,23,0,21,15,22,73,48,0,21,13,14,14,23,46,35,
860Z200US21030,ZCTA5 21030,1424,467,880,320,306,201,262,268,119,112,193,120,544,198,67,69,70,50,178,138,229,110,
860Z200US21031,ZCTA5 21031,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21032,ZCTA5 21032,181,116,111,101,0,19,0,19,26,41,85,89,70,59,11,20,0,19,23,33,36,43,
860Z200US21034,ZCTA5 21034,16,18,12,17,0,13,0,13,0,13,12,17,4,6,0,13,2,6,2,3,0,13,
860Z200US21035,ZCTA5 21035,104,86,38,48,0,19,10,24,0,19,28,36,66,51,0,19,0,19,10,17,56,47,
860Z200US21036,ZCTA5 21036,100,70,71,65,0,13,0,13,0,13,71,65,29,26,0,13,0,13,6,11,23,24,
860Z200US21037,ZCTA5 21037,707,247,419,181,208,117,82,84,94,60,35,30,288,123,149,91,26,30,29,47,84,57,
860Z200US21040,ZCTA5 21040,971,260,547,198,22,33,106,108,138,84,281,177,424,183,0,25,159,118,86,78,179,120,
860Z200US21042,ZCTA5 21042,636,202,326,160,19,31,25,28,101,127,181,97,310,123,8,12,76,56,17,21,209,115,
860Z200US21043,ZCTA5 21043,1592,405,735,226,237,156,161,108,56,65,281,133,857,253,220,134,148,96,84,72,405,164,
860Z200US21044,ZCTA5 21044,2845,646,1363,379,123,91,200,101,333,185,707,243,1482,361,133,111,92,68,304,170,953,293,
860Z200US21045,ZCTA5 21045,2623,479,1455,368,482,262,314,125,233,107,426,206,1168,243,210,110,401,162,222,126,335,136,
860Z200US21046,ZCTA5 21046,568,212,279,135,10,16,31,36,158,102,80,60,289,105,0,21,68,45,132,87,89,50,
860Z200US21047,ZCTA5 21047,340,239,162,106,1,3,38,58,0,21,123,95,178,154,0,21,67,70,46,65,65,84,
860Z200US21048,ZCTA5 21048,131,76,65,51,9,14,45,46,11,18,0,19,66,53,8,14,0,19,24,35,34,35,
860Z200US21050,ZCTA5 21050,153,83,77,63,0,21,20,27,20,32,37,43,76,58,0,21,11,14,16,20,49,44,
860Z200US21051,ZCTA5 21051,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21052,ZCTA5 21052,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21053,ZCTA5 21053,128,126,113,109,26,42,53,80,23,36,11,17,15,23,15,23,0,13,0,13,0,13,
860Z200US21054,ZCTA5 21054,679,242,234,119,16,33,10,17,72,62,136,99,445,209,0,21,24,33,42,45,379,198,
860Z200US21056,ZCTA5 21056,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21057,ZCTA5 21057,128,80,105,74,14,21,9,16,0,13,82,65,23,22,0,13,0,13,14,17,9,14,
860Z200US21060,ZCTA5 21060,2251,483,1209,272,256,170,317,147,332,157,304,163,1042,320,98,92,156,111,451,254,337,170,
860Z200US21061,ZCTA5 21061,2781,604,1413,360,336,165,387,179,325,165,365,217,1368,385,302,165,165,106,358,176,543,309,
860Z200US21071,ZCTA5 21071,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21074,ZCTA5 21074,169,127,85,77,16,26,45,61,9,15,15,19,84,59,8,13,39,37,33,49,4,8,
860Z200US21075,ZCTA5 21075,1773,397,915,262,154,61,185,123,271,150,305,167,858,238,98,78,91,62,364,185,305,105,
860Z200US21076,ZCTA5 21076,923,358,568,248,91,113,41,48,325,210,111,88,355,200,60,62,66,75,118,94,111,93,
860Z200US21077,ZCTA5 21077,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21078,ZCTA5 21078,747,227,263,140,46,50,69,64,100,100,48,54,484,171,14,22,48,48,279,150,143,94,
860Z200US21082,ZCTA5 21082,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,
860Z200US21084,ZCTA5 21084,103,65,88,60,29,31,39,42,0,19,20,29,15,21,0,19,0,19,15,21,0,19,
860Z200US21085,ZCTA5 21085,461,183,218,113,34,42,43,44,77,87,64,58,243,117,48,45,47,52,64,50,84,53,
860Z200US21087,ZCTA5 21087,16,20,16,20,0,19,0,19,0,19,16,20,0,19,0,19,0,19,0,19,0,19,
860Z200US21090,ZCTA5 21090,186,93,123,82,34,55,0,21,51,50,38,33,63,42,0,21,11,17,37,33,15,20,
860Z200US21093,ZCTA5 21093,880,283,365,164,66,86,41,74,18,28,240,110,515,195,3,6,44,46,93,70,375,166,
860Z200US21102,ZCTA5 21102,194,109,182,106,0,21,121,99,16,24,45,37,12,16,0,21,0,21,9,15,3,6,
860Z200US21104,ZCTA5 21104,116,93,11,13,4,9,0,19,7,11,0,19,105,90,77,86,7,12,0,19,21,22,
860Z200US21105,ZCTA5 21105,24,38,0,13,0,13,0,13,0,13,0,13,24,38,0,13,0,13,24,38,0,13,
860Z200US21108,ZCTA5 21108,439,234,287,172,0,21,36,37,102,114,149,131,152,97,0,21,48,58,76,76,28,26,
860Z200US21111,ZCTA5 21111,100,89,42,47,0,13,20,32,0,13,22,35,58,47,0,13,16,26,0,13,42,40,
860Z200US21113,ZCTA5 21113,1942,394,785,247,167,116,38,47,125,75,455,187,1157,272,95,94,162,135,298,175,602,221,
860Z200US21114,ZCTA5 21114,947,301,522,219,27,38,106,90,70,82,319,192,425,172,31,33,47,46,155,92,192,116,
860Z200US21117,ZCTA5 21117,1981,517,781,284,326,200,169,125,205,126,81,71,1200,331,321,188,338,135,202,153,339,161,
860Z200US21120,ZCTA5 21120,179,129,109,101,0,19,56,63,6,9,47,45,70,64,0,19,15,19,3,5,52,62,
